Date,target
2021-05-18 00:00:00-04:00,0.015293584950422767
2021-05-19 00:00:00-04:00,0.01998249862840562
2021-05-20 00:00:00-04:00,0.009656146851292124
2021-05-21 00:00:00-04:00,0.012290778373159839
2021-05-24 00:00:00-04:00,0.00119294911344614
2021-05-25 00:00:00-04:00,0.004997274919879002
2021-05-26 00:00:00-04:00,-0.0007158937562187218
2021-05-27 00:00:00-04:00,0.007894332684454275
2021-05-28 00:00:00-04:00,0.005118801870236833
2021-06-01 00:00:00-04:00,0.00621907619483153
2021-06-02 00:00:00-04:00,0.0031402112921770087
2021-06-03 00:00:00-04:00,0.011557623485103363
2021-06-04 00:00:00-04:00,0.004046370271633126
2021-06-07 00:00:00-04:00,0.007271485357680296
2021-06-08 00:00:00-04:00,0.0052099029626240245
2021-06-09 00:00:00-04:00,0.001090925454300562
2021-06-10 00:00:00-04:00,-0.0038714408889871654
2021-06-11 00:00:00-04:00,-0.018930775977816006
2021-06-14 00:00:00-04:00,-0.007108900821478414
2021-06-15 00:00:00-04:00,3.352448412474729e-05
2021-06-16 00:00:00-04:00,0.004436224083348872
2021-06-17 00:00:00-04:00,0.010713652428686826
2021-06-18 00:00:00-04:00,0.02817411469261688
2021-06-21 00:00:00-04:00,0.0157060211056681
2021-06-22 00:00:00-04:00,0.010848251228654071
2021-06-23 00:00:00-04:00,0.012920155043393056
2021-06-24 00:00:00-04:00,0.012538081908937349
2021-06-25 00:00:00-04:00,0.016666216270788903
2021-06-28 00:00:00-04:00,0.012772732675558007
2021-06-29 00:00:00-04:00,0.015805329404583235
2021-06-30 00:00:00-04:00,0.006681383053932954
2021-07-01 00:00:00-04:00,0.011825328187710094
2021-07-02 00:00:00-04:00,0.0077469452667968675
2021-07-06 00:00:00-04:00,0.006144327746948397
2021-07-07 00:00:00-04:00,0.004097123143792736
2021-07-08 00:00:00-04:00,0.008887711202066217
2021-07-09 00:00:00-04:00,-0.009597856511677105
2021-07-12 00:00:00-04:00,-0.027706720340202384
2021-07-13 00:00:00-04:00,-0.010399605379418975
2021-07-14 00:00:00-04:00,-0.0038741839300908687
2021-07-15 00:00:00-04:00,0.0016332271976500223
2021-07-16 00:00:00-04:00,0.01993798186784601
2021-07-19 00:00:00-04:00,0.03776726743855097
2021-07-20 00:00:00-04:00,0.01844285156101222
2021-07-21 00:00:00-04:00,0.009849332767062124
2021-07-22 00:00:00-04:00,0.011918452458860251
2021-07-23 00:00:00-04:00,-0.003250149795145041
2021-07-26 00:00:00-04:00,-0.007777248843105267
2021-07-27 00:00:00-04:00,0.004874560579925413
2021-07-28 00:00:00-04:00,0.000341968820915195
2021-07-29 00:00:00-04:00,0.002518970546799393
2021-07-30 00:00:00-04:00,0.009075947196476308
2021-08-02 00:00:00-04:00,0.010375015892510886
2021-08-03 00:00:00-04:00,0.00346806399313615
2021-08-04 00:00:00-04:00,0.010934318767839901
2021-08-05 00:00:00-04:00,0.007583153721071101
2021-08-06 00:00:00-04:00,0.007751703678376298
2021-08-09 00:00:00-04:00,0.010946946746935193
2021-08-10 00:00:00-04:00,0.003072240108326074
2021-08-11 00:00:00-04:00,-0.010365447593433608
2021-08-12 00:00:00-04:00,-0.01179473035279277
2021-08-13 00:00:00-04:00,-0.005741007385465791
2021-08-16 00:00:00-04:00,0.0006489495776249576
2021-08-17 00:00:00-04:00,0.0088506805110653
2021-08-18 00:00:00-04:00,0.022154954610584143
2021-08-19 00:00:00-04:00,0.014550219948096021
2021-08-20 00:00:00-04:00,0.015540328818632654
2021-08-23 00:00:00-04:00,0.011112018583095518
2021-08-24 00:00:00-04:00,0.008013916678341504
2021-08-25 00:00:00-04:00,0.006437789293656682
2021-08-26 00:00:00-04:00,0.015528814803537294
2021-08-27 00:00:00-04:00,0.006285427001227806
2021-08-30 00:00:00-04:00,-0.0017027894482479766
2021-08-31 00:00:00-04:00,-0.0014394676322019295
2021-09-01 00:00:00-04:00,-0.006241571667010448
2021-09-02 00:00:00-04:00,-0.01710087088562373
2021-09-03 00:00:00-04:00,-0.014346171604848301
2021-09-07 00:00:00-04:00,-0.016147460209681497
2021-09-08 00:00:00-04:00,-0.006719849767006125
2021-09-09 00:00:00-04:00,-0.004031627823107731
2021-09-10 00:00:00-04:00,-0.005894994707038359
2021-09-13 00:00:00-04:00,-0.024966528919716735
2021-09-14 00:00:00-04:00,-0.020602087673357028
2021-09-15 00:00:00-04:00,-0.01924000056397479
2021-09-16 00:00:00-04:00,-0.005747627961051993
2021-09-17 00:00:00-04:00,0.005686423397208706
2021-09-20 00:00:00-04:00,0.019813895139420223
2021-09-21 00:00:00-04:00,0.00020761887576425941
2021-09-22 00:00:00-04:00,-0.007787865035208563
2021-09-23 00:00:00-04:00,-0.03167997816027879
2021-09-24 00:00:00-04:00,-0.02178380623992804
2021-09-27 00:00:00-04:00,-0.031628268897059164
2021-09-28 00:00:00-04:00,-0.0014295860757363998
2021-09-29 00:00:00-04:00,0.0010358377881440894
2021-09-30 00:00:00-04:00,0.022183700756158276
2021-10-01 00:00:00-04:00,0.008336502587985128
2021-10-04 00:00:00-04:00,0.014114348362481044
2021-10-05 00:00:00-04:00,0.001200654490484343
2021-10-06 00:00:00-04:00,0.0006436762225467962
2021-10-07 00:00:00-04:00,0.008754155631771843
2021-10-08 00:00:00-04:00,0.018293524446657994
2021-10-11 00:00:00-04:00,0.028756048704799975
2021-10-12 00:00:00-04:00,0.0392510718785839
2021-10-13 00:00:00-04:00,0.03959296458705275
2021-10-14 00:00:00-04:00,0.025062062073015534
2021-10-15 00:00:00-04:00,0.016260406284273943
2021-10-18 00:00:00-04:00,0.018694627966198363
2021-10-19 00:00:00-04:00,0.011805333097997917
2021-10-20 00:00:00-04:00,0.0033818649782719756
2021-10-21 00:00:00-04:00,0.010427850148331919
2021-10-22 00:00:00-04:00,0.013528276575059284
2021-10-25 00:00:00-04:00,0.009856210045108726
2021-10-26 00:00:00-04:00,0.013027449658304935
2021-10-27 00:00:00-04:00,0.023747577323858016
2021-10-28 00:00:00-04:00,0.01874246819827685
2021-10-29 00:00:00-04:00,0.020206804836458092
2021-11-01 00:00:00-04:00,0.01932439691076282
2021-11-02 00:00:00-04:00,0.011864113258798659
2021-11-03 00:00:00-04:00,-0.0023671900060528994
2021-11-04 00:00:00-04:00,-0.006725276506097333
2021-11-05 00:00:00-04:00,-0.0026890497388769585
2021-11-08 00:00:00-05:00,-0.003198842967298776
2021-11-09 00:00:00-05:00,0.004065254588122569
2021-11-10 00:00:00-05:00,0.00974954246582116
2021-11-11 00:00:00-05:00,0.012851429550659432
2021-11-12 00:00:00-05:00,0.0034669184410978104
